Year,Month,sido,gugun,psg_car,van,truck,sp_car
2025,3,서울특별시,동작구,95771,2244,7614,321
2025,3,서울특별시,마포구,105792,3089,11494,771
2025,3,서울특별시,서대문구,80797,2420,7616,260
2025,3,서울특별시,서초구,157073,3635,15260,493
2025,3,서울특별시,성동구,91070,2669,10140,351
2025,3,서울특별시,성북구,106908,3765,10100,305
2025,3,서울특별시,송파구,213746,5520,21997,820
2025,3,서울특별시,양천구,131866,3705,13834,712
2025,3,서울특별시,영등포구,121293,3709,17413,1123
2025,3,서울특별시,용산구,64779,1904,6050,199
2025,3,서울특별시,은평구,118089,3597,11845,405
2025,3,서울특별시,종로구,41211,3091,5474,307
2025,3,서울특별시,중구,42144,2764,5961,352
2025,3,서울특별시,중랑구,97449,3452,14264,570
2025,3,세종특별자치시,세종시,181140,4017,17317,895
2025,3,울산광역시,남구,142827,3369,19573,993
2025,3,울산광역시,동구,59483,1337,5092,227
2025,3,울산광역시,북구,112390,2337,12807,620
2025,3,울산광역시,울주군,111147,3276,25252,1470
2025,3,울산광역시,중구,92688,2199,10893,521
2025,3,인천광역시,강화군,32930,1471,11543,323
2025,3,인천광역시,계양구,237781,5230,28636,842
2025,3,인천광역시,남동구,241026,6018,32406,1108
2025,3,인천광역시,동구,20995,937,4767,417
2025,3,인천광역시,미추홀구,157551,4133,22000,1299
2025,3,인천광역시,부평구,236208,5390,23384,798
2025,3,인천광역시,서구,275016,7572,40641,1810
2025,3,인천광역시,연수구,216564,3865,15905,937
2025,3,인천광역시,옹진군,8952,643,4160,67
2025,3,인천광역시,중구,74910,2734,17382,2180
2025,3,전라남도,강진군,12778,606,7419,141
2025,3,전라남도,고흥군,21481,1148,13128,181
2025,3,전라남도,곡성군,10984,507,5512,134
2025,3,전라남도,광양시,79696,2455,18287,2266
2025,3,전라남도,구례군,9729,474,4236,101
2025,3,전라남도,나주시,54384,2331,17550,674
2025,3,전라남도,담양군,20867,1089,9037,290
2025,3,전라남도,목포시,85176,3059,15303,699
2025,3,전라남도,무안군,41998,1714,12930,340
2025,3,전라남도,보성군,14336,844,8411,161
2025,3,전라남도,순천시,127029,3600,24998,1432
2025,3,전라남도,신안군,121218,2963,10148,186
2025,3,전라남도,여수시,116544,3934,25396,1284
2025,3,전라남도,영광군,22213,925,8844,169
2025,3,전라남도,영암군,24789,1326,12189,348
2025,3,전라남도,완도군,16646,840,10008,135
2025,3,전라남도,장성군,19887,845,9249,221
2025,3,전라남도,장흥군,13694,667,7494,108
2025,3,전라남도,진도군,11490,620,6561,97
2025,3,전라남도,함평군,18214,659,6878,127
2025,3,전라남도,해남군,114567,2466,15986,184
2025,3,전라남도,화순군,26526,1803,8623,305
2025,3,전라북도,고창군,20643,1418,11079,175
2025,3,전라북도,군산시,119449,3604,22849,1233
2025,3,전라북도,김제시,35586,1656,14915,422
2025,3,전라북도,남원시,30466,1423,13155,274
2025,3,전라북도,무주군,9131,569,4780,93
2025,3,전라북도,부안군,19321,969,9054,170
2025,3,전라북도,순창군,10743,463,5388,80
2025,3,전라북도,완주군,47916,2134,15083,519
2025,3,전라북도,익산시,117650,4400,27763,880
2025,3,전라북도,임실군,9960,548,5352,96
2025,3,전라북도,장수군,8014,410,4621,73
2025,3,전라북도,전주시,294340,8103,39341,1618
2025,3,전라북도,정읍시,43121,1832,15987,383
2025,3,전라북도,진안군,9982,556,5262,88
2025,3,제주특별자치도,서귀포시,78873,3080,27964,437
2025,3,제주특별자치도,제주시,521921,13440,63302,1751
2025,3,충청남도,계룡시,23530,695,2716,130
2025,3,충청남도,공주시,43986,2018,13711,370
2025,3,충청남도,금산군,23005,1221,9317,208
2025,3,충청남도,논산시,46859,2418,16549,340
2025,3,충청남도,당진시,88130,2803,21839,1320
2025,3,충청남도,보령시,41020,1620,13513,363
2025,3,충청남도,부여군,23486,1444,11808,169
2025,3,충청남도,서산시,83259,2983,21137,881
2025,3,충청남도,서천군,19920,840,8263,192
2025,3,충청남도,아산시,178503,5199,28257,1162
2025,3,충청남도,예산군,35869,1812,12431,349
2025,3,충청남도,천안시,308568,9720,46455,1924
2025,3,충청남도,청양군,11617,549,6651,155
2025,3,충청남도,태안군,25040,1129,11268,212
2025,3,충청남도,홍성군,44697,1666,13261,392
2025,3,충청북도,괴산군,15692,855,8318,145
2025,3,충청북도,단양군,11321,582,5362,317
2025,3,충청북도,보은군,12484,725,7007,135
2025,3,충청북도,영동군,17831,820,8499,143
2025,3,충청북도,옥천군,20597,933,8824,267
2025,3,충청북도,음성군,49005,2316,15290,412
2025,3,충청북도,제천시,55946,1903,15391,1241
2025,3,충청북도,증평군,17638,582,3818,128
2025,3,충청북도,진천군,46032,1582,10491,328
2025,3,충청북도,청원군,9,3,8,0
2025,3,충청북도,청주시,406101,12233,61369,2785
2025,3,충청북도,충주시,100482,3351,21938,784
2025,4,강원특별자치도,강릉시,97236,3054,19722,855
2025,4,강원특별자치도,고성군,12060,511,4161,95
2025,4,강원특별자치도,동해시,40803,1399,7500,398
2025,4,강원특별자치도,삼척시,27102,1006,7126,212
2025,4,강원특별자치도,속초시,35226,1253,5731,248
2025,4,강원특별자치도,양구군,9055,382,3513,81
2025,4,강원특별자치도,양양군,12817,456,4322,118
2025,4,강원특별자치도,영월군,15460,748,6460,188
2025,4,강원특별자치도,원주시,165991,4768,29093,1112
2025,4,강원특별자치도,인제군,14785,554,5240,126
2025,4,강원특별자치도,정선군,14623,704,6455,166
2025,4,강원특별자치도,철원군,17410,770,7270,130
2025,4,강원특별자치도,춘천시,125028,3888,21523,969
2025,4,강원특별자치도,태백시,16698,764,3582,185
2025,4,강원특별자치도,평창군,18096,872,8856,165
2025,4,강원특별자치도,홍천군,28716,1544,12378,258
2025,4,강원특별자치도,화천군,10019,387,3442,91
2025,4,강원특별자치도,횡성군,20250,938,9011,199
2025,4,경기도,가평군,26090,1297,6989,207
2025,4,경기도,고양시,403562,10064,47628,1655
2025,4,경기도,과천시,31386,647,2577,106
2025,4,경기도,광명시,92808,2657,12563,444
2025,4,경기도,광주시,174644,6966,36049,1100
2025,4,경기도,구리시,63045,1789,9754,352
2025,4,경기도,군포시,87962,2223,12776,439
2025,4,경기도,김포시,206951,6558,35467,1422
2025,4,경기도,남양주시,273131,7979,49380,1640
2025,4,경기도,동두천시,32703,1289,6065,177
2025,4,경기도,부천시,259857,8574,39915,1309
2025,4,경기도,성남시,322648,8324,28878,1233
2025,4,경기도,수원시,509867,13989,50114,2250
2025,4,경기도,시흥시,229891,6660,43790,1271
2025,4,경기도,안산시,264346,10336,47622,1592
2025,4,경기도,안성시,97345,3660,22940,1273
2025,4,경기도,안양시,200059,5725,24549,864
2025,4,경기도,양주시,120601,4196,23240,793
2025,4,경기도,양평군,54880,2242,13264,395
2025,4,경기도,여주시,54552,2725,20977,701
2025,4,경기도,연천군,18157,1015,10628,635
2025,4,경기도,오산시,111604,3295,13431,531
2025,4,경기도,용인시,465123,11281,48644,2307
2025,4,경기도,의왕시,59579,1475,7793,464
2025,4,경기도,의정부시,155830,5005,21134,844
2025,4,경기도,이천시,104867,4142,23489,1069
2025,4,경기도,파주시,220540,8033,37772,1033
2025,4,경기도,평택시,297885,9724,43867,2040
2025,4,경기도,포천시,72195,3457,23408,748
2025,4,경기도,하남시,124289,2849,17848,517
2025,4,경기도,화성시,466890,12803,73385,2494
2025,4,경상남도,거제시,98150,3278,12689,510
2025,4,경상남도,거창군,25292,1089,9712,277
2025,4,경상남도,고성군,19976,835,7649,217
2025,4,경상남도,김해시,250721,6640,45996,1457
2025,4,경상남도,남해군,14585,675,6480,97
2025,4,경상남도,밀양시,44552,1625,16365,824
2025,4,경상남도,사천시,49486,1684,11222,325
2025,4,경상남도,산청군,13998,596,7759,303
2025,4,경상남도,양산시,157974,4935,29754,2209
2025,4,경상남도,의령군,10609,446,5248,196
2025,4,경상남도,진주시,147810,4325,29239,986
2025,4,경상남도,창녕군,25535,1177,10816,221
2025,4,경상남도,창원시,614922,12441,62748,2487
2025,4,경상남도,통영시,43889,1900,9178,262
2025,4,경상남도,하동군,16468,631,8104,181
2025,4,경상남도,함안군,53889,1345,10841,421
2025,4,경상남도,함양군,31324,688,6804,215
2025,4,경상남도,합천군,16194,718,8712,181
2025,4,경상북도,경산시,121285,3428,24903,830
2025,4,경상북도,경주시,122306,4307,28080,949
2025,4,경상북도,고령군,14641,732,7305,159
2025,4,경상북도,구미시,197026,5678,29525,1163
2025,4,경상북도,군위군,21,4,23,0
2025,4,경상북도,김천시,60171,2320,19319,459
2025,4,경상북도,문경시,27857,1331,10755,252
2025,4,경상북도,봉화군,11296,497,7255,83
2025,4,경상북도,상주시,37955,1918,18708,402
2025,4,경상북도,성주군,20520,859,12447,309
2025,4,경상북도,안동시,66838,2623,20781,631
2025,4,경상북도,영덕군,13248,692,6204,123
2025,4,경상북도,영양군,6213,339,4065,50
2025,4,경상북도,영주시,42159,1726,15527,430
2025,4,경상북도,영천시,45616,1994,17907,625
2025,4,경상북도,예천군,23660,846,8984,177
2025,4,경상북도,울릉군,4823,487,1540,38
2025,4,경상북도,울진군,21145,742,6849,183
2025,4,경상북도,의성군,19927,991,13255,228
2025,4,경상북도,청도군,18182,709,8585,299
2025,4,경상북도,청송군,10193,567,6245,90
2025,4,경상북도,칠곡군,56190,2136,14404,604
2025,4,경상북도,포항시,238632,6873,41445,2990
2025,4,광주광역시,광산구,179034,4594,34607,1718
2025,4,광주광역시,남구,85175,2303,9663,440
2025,4,광주광역시,동구,42531,1064,4573,194
2025,4,광주광역시,북구,179269,4934,26406,1151
2025,4,광주광역시,서구,130800,3306,16836,669
2025,4,대구광역시,군위군,10140,428,5438,89
2025,4,대구광역시,남구,48886,1542,6799,192
2025,4,대구광역시,달서구,252653,5334,34250,1218
2025,4,대구광역시,달성군,119586,3411,22726,782
2025,4,대구광역시,동구,146991,3949,23162,984
2025,4,대구광역시,북구,172620,4304,32506,1045
2025,4,대구광역시,서구,62416,1844,12426,291
2025,4,대구광역시,수성구,200106,3697,17145,664
2025,4,대구광역시,중구,54901,1391,4961,141
2025,4,대전광역시,대덕구,73768,2522,17422,808
2025,4,대전광역시,동구,82469,2739,14775,574
2025,4,대전광역시,서구,210928,4614,20953,1047
2025,4,대전광역시,유성구,180459,3393,18077,958
2025,4,대전광역시,중구,86147,2837,14070,561
2025,4,부산광역시,강서구,70817,1955,19054,1093
2025,4,부산광역시,금정구,67039,2922,12522,846
2025,4,부산광역시,기장군,76172,2533,12023,480
2025,4,부산광역시,남구,84532,2532,13001,1793
2025,4,부산광역시,동구,46514,1037,5926,1144
2025,4,부산광역시,동래구,90100,2224,11533,486
2025,4,부산광역시,부산진구,151852,3222,15587,765
2025,4,부산광역시,북구,88521,2392,13328,469
2025,4,부산광역시,사상구,68642,2244,16405,571
2025,4,부산광역시,사하구,96377,2941,14771,514
2025,4,부산광역시,서구,26859,891,4506,151
2025,4,부산광역시,수영구,125783,2185,6738,516
2025,4,부산광역시,연제구,139053,2842,11210,943
2025,4,부산광역시,영도구,27670,1290,4456,113
2025,4,부산광역시,중구,35614,543,7165,1796
2025,4,부산광역시,해운대구,144926,3044,14649,820
2025,4,서울특별시,강남구,232460,4434,15941,547
2025,4,서울특별시,강동구,148913,3876,14682,482
2025,4,서울특별시,강북구,62206,2781,8025,281
2025,4,서울특별시,강서구,175944,5327,20260,732
2025,4,서울특별시,관악구,101730,3216,11213,382
2025,4,서울특별시,광진구,83134,2313,10351,244
2025,4,서울특별시,구로구,123988,4290,16242,495
2025,4,서울특별시,금천구,74298,2891,12874,316
2025,4,서울특별시,노원구,134461,3885,11888,533
2025,4,서울특별시,도봉구,80738,2740,9971,359
2025,4,서울특별시,동대문구,88751,2604,11922,305
2025,4,서울특별시,동작구,95752,2231,7570,334
2025,4,서울특별시,마포구,105705,3080,11476,756
2025,4,서울특별시,서대문구,80794,2409,7621,266
2025,4,서울특별시,서초구,157056,3633,15231,495
2025,4,서울특별시,성동구,90772,2667,10059,350
2025,4,서울특별시,성북구,107304,3731,10079,307
2025,4,서울특별시,송파구,213753,5500,21938,820
2025,4,서울특별시,양천구,131764,3700,13822,714
2025,4,서울특별시,영등포구,121227,3672,17311,1117
2025,4,서울특별시,용산구,64805,1891,6055,196
2025,4,서울특별시,은평구,118051,3570,11800,399
2025,4,서울특별시,종로구,41160,3083,5493,303
2025,4,서울특별시,중구,41917,2759,5894,354
2025,4,서울특별시,중랑구,97485,3431,14214,571
2025,4,세종특별자치시,세종시,181204,3980,17256,884
2025,4,울산광역시,남구,142925,3369,19552,1004
2025,4,울산광역시,동구,59488,1326,5096,224
2025,4,울산광역시,북구,112555,2310,12818,619
2025,4,울산광역시,울주군,111319,3275,25252,1487
2025,4,울산광역시,중구,92744,2180,10882,522
2025,4,인천광역시,강화군,32680,1446,11536,328
2025,4,인천광역시,계양구,218903,4839,28699,845
2025,4,인천광역시,남동구,240424,5969,32176,1111
2025,4,인천광역시,동구,20827,916,4717,421
2025,4,인천광역시,미추홀구,157631,4076,22009,1308
2025,4,인천광역시,부평구,235595,5328,23125,789
2025,4,인천광역시,서구,275511,7487,40411,1790
2025,4,인천광역시,연수구,216870,3804,15985,949
2025,4,인천광역시,옹진군,29529,1018,4158,69
2025,4,인천광역시,중구,75228,2709,17331,2156
2025,4,전라남도,강진군,12805,599,7426,141
2025,4,전라남도,고흥군,21594,1151,13143,186
2025,4,전라남도,곡성군,11013,507,5506,132
2025,4,전라남도,광양시,79893,2454,18263,2255
2025,4,전라남도,구례군,9749,471,4239,100
2025,4,전라남도,나주시,54553,2333,17541,677
2025,4,전라남도,담양군,20894,1087,9014,290
2025,4,전라남도,목포시,85064,3045,15272,701
2025,4,전라남도,무안군,42272,1697,12930,341
2025,4,전라남도,보성군,14389,844,8420,163
2025,4,전라남도,순천시,127121,3586,24860,1427
2025,4,전라남도,신안군,122808,2993,10125,189
2025,4,전라남도,여수시,116459,3907,25268,1289
2025,4,전라남도,영광군,22302,911,8849,179
2025,4,전라남도,영암군,24793,1323,12193,344
2025,4,전라남도,완도군,16654,833,10012,134
2025,4,전라남도,장성군,20043,841,9230,229
2025,4,전라남도,장흥군,13731,662,7493,107
2025,4,전라남도,진도군,11512,624,6572,97
2025,4,전라남도,함평군,18194,657,6886,125
2025,4,전라남도,해남군,115958,2442,15997,183
2025,4,전라남도,화순군,26609,1818,8679,305
2025,4,전라북도,고창군,20698,1415,11087,176
2025,4,전라북도,군산시,119418,3541,22753,1255
2025,4,전라북도,김제시,35677,1651,14942,422
2025,4,전라북도,남원시,30450,1403,13113,277
2025,4,전라북도,무주군,9152,562,4775,92
2025,4,전라북도,부안군,19326,971,9073,170
2025,4,전라북도,순창군,10770,461,5414,79
2025,4,전라북도,완주군,48047,2126,15079,523
2025,4,전라북도,익산시,117889,4364,27581,884
2025,4,전라북도,임실군,9954,546,5327,94
2025,4,전라북도,장수군,8028,403,4637,74
2025,4,전라북도,전주시,293949,8027,39127,1614
2025,4,전라북도,정읍시,43123,1809,15989,379
2025,4,전라북도,진안군,9996,551,5263,89
2025,4,제주특별자치도,서귀포시,78836,3049,27876,439
2025,4,제주특별자치도,제주시,523202,13434,63392,1747
2025,4,충청남도,계룡시,23502,686,2698,128
2025,4,충청남도,공주시,44017,2000,13697,374
2025,4,충청남도,금산군,23106,1202,9300,210
2025,4,충청남도,논산시,46967,2400,16554,342
2025,4,충청남도,당진시,88274,2784,21905,1318
2025,4,충청남도,보령시,40929,1607,13465,352
2025,4,충청남도,부여군,23515,1433,11802,172
2025,4,충청남도,서산시,83261,2940,21083,873
2025,4,충청남도,서천군,19967,834,8239,194
2025,4,충청남도,아산시,178721,5132,28205,1170
2025,4,충청남도,예산군,35879,1797,12420,353
2025,4,충청남도,천안시,308855,9642,46368,1926
2025,4,충청남도,청양군,11631,545,6647,153
2025,4,충청남도,태안군,25079,1121,11246,209
2025,4,충청남도,홍성군,44828,1670,13254,392
2025,4,충청북도,괴산군,15700,854,8298,144
2025,4,충청북도,단양군,11290,580,5354,319
2025,4,충청북도,보은군,12488,724,6996,135
2025,4,충청북도,영동군,17807,811,8497,144
2025,4,충청북도,옥천군,20730,933,8824,264
2025,4,충청북도,음성군,49170,2309,15335,415
2025,4,충청북도,제천시,56000,1881,15391,1239
2025,4,충청북도,증평군,17628,582,3823,126
2025,4,충청북도,진천군,46096,1564,10504,335
2025,4,충청북도,청원군,9,3,8,0
2025,4,충청북도,청주시,406241,12125,61152,2793
2025,4,충청북도,충주시,100337,3324,21883,794
2025,5,강원특별자치도,강릉시,97314,3037,19697,863
2025,5,강원특별자치도,고성군,12088,505,4170,95
2025,5,강원특별자치도,동해시,40807,1398,7497,399
2025,5,강원특별자치도,삼척시,27074,991,7123,212
2025,5,강원특별자치도,속초시,35226,1252,5727,247
2025,5,강원특별자치도,양구군,9052,380,3510,82
2025,5,강원특별자치도,양양군,12834,459,4301,120
2025,5,강원특별자치도,영월군,15452,745,6463,189
2025,5,강원특별자치도,원주시,166132,4763,29060,1116
2025,5,강원특별자치도,인제군,14775,556,5232,130
2025,5,강원특별자치도,정선군,14614,707,6447,171
2025,5,강원특별자치도,철원군,17405,760,7278,129
2025,5,강원특별자치도,춘천시,125182,3873,21520,967
2025,5,강원특별자치도,태백시,16715,763,3588,186
2025,5,강원특별자치도,평창군,18115,877,8859,165
2025,5,강원특별자치도,홍천군,28788,1541,12379,265
2025,5,강원특별자치도,화천군,10031,387,3458,90
2025,5,강원특별자치도,횡성군,20289,939,9018,200
2025,5,경기도,가평군,25999,1293,6985,203
2025,5,경기도,고양시,403493,10009,47545,1653
2025,5,경기도,과천시,31021,645,2573,109
2025,5,경기도,광명시,93107,2650,12537,446
2025,5,경기도,광주시,175003,6925,36059,1105
2025,5,경기도,구리시,63063,1783,9723,354
2025,5,경기도,군포시,87928,2187,12735,436
2025,5,경기도,김포시,207083,6522,35544,1416
2025,5,경기도,남양주시,273035,7922,49320,1651
2025,5,경기도,동두천시,32833,1288,6065,179
2025,5,경기도,부천시,259666,8481,39914,1311
2025,5,경기도,성남시,322976,8294,28860,1240
2025,5,경기도,수원시,511474,13950,50122,2275
2025,5,경기도,시흥시,229944,6600,43737,1268
2025,5,경기도,안산시,267426,10354,48002,1598
2025,5,경기도,안성시,97357,3623,23045,1271
2025,5,경기도,안양시,200631,5694,24506,858
2025,5,경기도,양주시,121042,4160,23277,799
2025,5,경기도,양평군,54966,2228,13269,395
2025,5,경기도,여주시,54572,2682,20948,694
2025,5,경기도,연천군,18238,1010,10622,635
2025,5,경기도,오산시,112310,3287,13449,533
2025,5,경기도,용인시,466148,11263,48398,2348
2025,5,경기도,의왕시,59616,1461,7762,467
2025,5,경기도,의정부시,155700,4928,21003,837
2025,5,경기도,이천시,105012,4116,23435,1076
2025,5,경기도,파주시,221141,8014,37794,1044
2025,5,경기도,평택시,298225,9668,43899,2034
2025,5,경기도,포천시,71989,3445,23307,746
2025,5,경기도,하남시,124294,2802,17843,514
2025,5,경기도,화성시,467864,12728,73470,2500
2025,5,경상남도,거제시,98264,3274,12714,505
2025,5,경상남도,거창군,25324,1088,9700,278
2025,5,경상남도,고성군,20006,835,7669,215
2025,5,경상남도,김해시,251010,6624,46040,1454
2025,5,경상남도,남해군,14578,669,6487,97
2025,5,경상남도,밀양시,44591,1618,16361,815
2025,5,경상남도,사천시,49576,1695,11196,322
2025,5,경상남도,산청군,14034,597,7773,303
2025,5,경상남도,양산시,158163,4905,29759,2210
2025,5,경상남도,의령군,10614,445,5245,197
2025,5,경상남도,진주시,147861,4321,29247,987
2025,5,경상남도,창녕군,25527,1177,10834,222
2025,5,경상남도,창원시,616603,12363,62687,2490
2025,5,경상남도,통영시,43961,1891,9186,264
2025,5,경상남도,하동군,16474,630,8102,186
2025,5,경상남도,함안군,55229,1379,10839,421
2025,5,경상남도,함양군,31545,686,6787,217
2025,5,경상남도,합천군,16115,716,8707,180
2025,5,경상북도,경산시,121323,3424,24895,830
2025,5,경상북도,경주시,122467,4297,28052,953
2025,5,경상북도,고령군,14651,732,7323,159
2025,5,경상북도,구미시,197229,5675,29566,1175
2025,5,경상북도,군위군,21,4,23,0
2025,5,경상북도,김천시,60162,2297,19290,458
2025,5,경상북도,문경시,27861,1333,10739,253
2025,5,경상북도,봉화군,11302,493,7238,83
2025,5,경상북도,상주시,37884,1899,18601,408
2025,5,경상북도,성주군,20534,857,12454,303
2025,5,경상북도,안동시,66909,2610,20787,636
2025,5,경상북도,영덕군,13250,693,6214,125
2025,5,경상북도,영양군,6240,339,4065,51
2025,5,경상북도,영주시,42226,1721,15486,430
2025,5,경상북도,영천시,45653,2001,17880,621
2025,5,경상북도,예천군,23659,843,9007,175
2025,5,경상북도,울릉군,4821,487,1537,37
2025,5,경상북도,울진군,21167,739,6845,183
2025,5,경상북도,의성군,19928,989,13230,231
2025,5,경상북도,청도군,18222,713,8599,302
2025,5,경상북도,청송군,10204,570,6253,89
2025,5,경상북도,칠곡군,56171,2146,14449,601
2025,5,경상북도,포항시,238849,6840,41410,2983
2025,5,광주광역시,광산구,179442,4561,34526,1736
2025,5,광주광역시,남구,85136,2291,9647,435
2025,5,광주광역시,동구,42519,1060,4574,207
2025,5,광주광역시,북구,179261,4913,26438,1149
2025,5,광주광역시,서구,130866,3322,16692,669
2025,5,대구광역시,군위군,10153,427,5431,89
2025,5,대구광역시,남구,48837,1530,6774,192
2025,5,대구광역시,달서구,253092,5308,34281,1221
2025,5,대구광역시,달성군,119498,3382,22677,780
2025,5,대구광역시,동구,147095,3954,23091,983
2025,5,대구광역시,북구,172740,4304,32507,1055
2025,5,대구광역시,서구,62470,1836,12358,289
2025,5,대구광역시,수성구,199946,3691,17090,672
2025,5,대구광역시,중구,54543,1375,4937,141
2025,5,대전광역시,대덕구,73856,2520,17359,804
2025,5,대전광역시,동구,82412,2733,14757,566
2025,5,대전광역시,서구,212060,4619,20979,1047
2025,5,대전광역시,유성구,180448,3390,18042,957
2025,5,대전광역시,중구,86795,2818,14112,570
2025,5,부산광역시,강서구,71358,1950,19107,1104
2025,5,부산광역시,금정구,66984,2910,12508,845
2025,5,부산광역시,기장군,76393,2518,11994,481
2025,5,부산광역시,남구,84520,2517,12964,1785
2025,5,부산광역시,동구,46524,1026,5902,1145
2025,5,부산광역시,동래구,90194,2217,11505,484
2025,5,부산광역시,부산진구,152916,3212,15577,763
2025,5,부산광역시,북구,88471,2372,13317,474
2025,5,부산광역시,사상구,68597,2251,16379,567
2025,5,부산광역시,사하구,96250,2925,14700,517
2025,5,부산광역시,서구,26864,885,4518,150
2025,5,부산광역시,수영구,125724,2167,6732,512
2025,5,부산광역시,연제구,139127,2849,11218,947
2025,5,부산광역시,영도구,27693,1286,4458,118
2025,5,부산광역시,중구,35848,540,7172,1801
2025,5,부산광역시,해운대구,145287,3026,14658,823
2025,5,서울특별시,강남구,232661,4418,15903,548
2025,5,서울특별시,강동구,149378,3852,14682,474
2025,5,서울특별시,강북구,62096,2769,8000,280
2025,5,서울특별시,강서구,175815,5292,20208,743
2025,5,서울특별시,관악구,101778,3185,11152,378
2025,5,서울특별시,광진구,83326,2328,10378,240
2025,5,서울특별시,구로구,123842,4268,16206,498
2025,5,서울특별시,금천구,74319,2869,12842,312
2025,5,서울특별시,노원구,134253,3850,11844,533
2025,5,서울특별시,도봉구,80646,2720,9966,360
2025,5,서울특별시,동대문구,88761,2590,11913,309
2025,5,서울특별시,동작구,95740,2216,7571,333
2025,5,서울특별시,마포구,105758,3092,11924,747
2025,5,서울특별시,서대문구,80712,2401,7571,265
2025,5,서울특별시,서초구,156949,3594,14741,493
2025,5,서울특별시,성동구,90171,2641,10087,355
2025,5,서울특별시,성북구,107923,3733,10108,314
2025,5,서울특별시,송파구,213627,5488,21886,819
2025,5,서울특별시,양천구,131687,3666,13778,724
2025,5,서울특별시,영등포구,121046,3665,17228,1120
2025,5,서울특별시,용산구,64839,1898,6084,199
2025,5,서울특별시,은평구,117985,3554,11810,399
2025,5,서울특별시,종로구,41143,3060,5491,297
2025,5,서울특별시,중구,41622,2747,5876,346
2025,5,서울특별시,중랑구,97234,3420,14165,578
2025,5,세종특별자치시,세종시,181571,3945,17223,891
2025,5,울산광역시,남구,143022,3363,19536,1017
2025,5,울산광역시,동구,59523,1326,5104,224
2025,5,울산광역시,북구,112588,2293,12830,620
2025,5,울산광역시,울주군,111469,3267,25304,1477
2025,5,울산광역시,중구,92642,2181,10857,523
2025,5,인천광역시,강화군,32477,1438,11541,330
2025,5,인천광역시,계양구,216766,4787,28681,832
2025,5,인천광역시,남동구,240218,5938,32059,1106
2025,5,인천광역시,동구,20760,906,4690,421
2025,5,인천광역시,미추홀구,158260,4050,22032,1314
2025,5,인천광역시,부평구,235535,5307,23062,787
2025,5,인천광역시,서구,276788,7453,40383,1758
2025,5,인천광역시,연수구,217447,3790,15971,951
2025,5,인천광역시,옹진군,29467,1014,4161,69
2025,5,인천광역시,중구,75504,2702,17328,2149
2025,5,전라남도,강진군,12798,600,7404,145
2025,5,전라남도,고흥군,21658,1149,13161,188
2025,5,전라남도,곡성군,11060,502,5518,132
2025,5,전라남도,광양시,80105,2455,18254,2253
2025,5,전라남도,구례군,9759,471,4242,99
2025,5,전라남도,나주시,54681,2318,17525,668
2025,5,전라남도,담양군,20904,1077,9031,288
2025,5,전라남도,목포시,85035,3039,15219,700
2025,5,전라남도,무안군,42471,1698,13000,348
2025,5,전라남도,보성군,14410,846,8423,166
2025,5,전라남도,순천시,127259,3560,24879,1418
2025,5,전라남도,신안군,124392,3047,10117,188
2025,5,전라남도,여수시,116514,3882,25220,1283
2025,5,전라남도,영광군,22424,914,8867,178
2025,5,전라남도,영암군,24785,1313,12181,342
2025,5,전라남도,완도군,16666,824,10020,138
2025,5,전라남도,장성군,20215,839,9254,232
2025,5,전라남도,장흥군,13760,657,7479,106
2025,5,전라남도,진도군,11558,624,6584,97
2025,5,전라남도,함평군,18159,654,6872,126
2025,5,전라남도,해남군,116951,2447,15971,182
2025,5,전라남도,화순군,26621,1802,8719,308
2025,5,전라북도,고창군,20703,1411,11081,177
2025,5,전라북도,군산시,119488,3521,22706,1251
2025,5,전라북도,김제시,35751,1661,14963,422
2025,5,전라북도,남원시,30470,1394,13114,280
2025,5,전라북도,무주군,9158,556,4757,94
2025,5,전라북도,부안군,19372,964,9073,175
2025,5,전라북도,순창군,10784,460,5417,79
2025,5,전라북도,완주군,48139,2101,14994,527
2025,5,전라북도,익산시,117988,4333,27609,894
2025,5,전라북도,임실군,9948,544,5317,95
2025,5,전라북도,장수군,8050,400,4644,77
2025,5,전라북도,전주시,293564,7990,39152,1622
2025,5,전라북도,정읍시,43108,1799,15947,384
2025,5,전라북도,진안군,10018,547,5272,89
2025,5,제주특별자치도,서귀포시,78819,3036,27890,447
2025,5,제주특별자치도,제주시,524879,13402,63430,1743
2025,5,충청남도,계룡시,23576,686,2719,131
2025,5,충청남도,공주시,44062,1990,13723,372
2025,5,충청남도,금산군,23213,1193,9273,211
2025,5,충청남도,논산시,46983,2379,16528,340
2025,5,충청남도,당진시,88486,2746,21918,1331
2025,5,충청남도,보령시,40922,1597,13456,356
2025,5,충청남도,부여군,23520,1434,11820,171
2025,5,충청남도,서산시,83300,2931,21123,878
2025,5,충청남도,서천군,19947,830,8247,195
2025,5,충청남도,아산시,178984,5104,28206,1160
2025,5,충청남도,예산군,35974,1792,12432,358
2025,5,충청남도,천안시,309339,9593,46260,1939
2025,5,충청남도,청양군,11632,550,6664,152
2025,5,충청남도,태안군,25131,1117,11248,211
2025,5,충청남도,홍성군,44927,1659,13271,392
2025,5,충청북도,괴산군,15708,852,8291,145
2025,5,충청북도,단양군,11311,578,5355,318
2025,5,충청북도,보은군,12528,724,6997,136
2025,5,충청북도,영동군,17798,813,8524,145
