year,month,sido,gugun,age_group,population
2025,11,부산광역시,영도구,30-39세,8916
2025,11,부산광역시,영도구,40-49세,12122
2025,11,부산광역시,영도구,50-59세,16892
2025,11,부산광역시,영도구,60세이상,45105
2025,11,부산광역시,중구,18-29세,5057
2025,11,부산광역시,중구,30-39세,4097
2025,11,부산광역시,중구,40-49세,3882
2025,11,부산광역시,중구,50-59세,5968
2025,11,부산광역시,중구,60세이상,15813
2025,11,부산광역시,해운대구,18-29세,42667
2025,11,부산광역시,해운대구,30-39세,41181
2025,11,부산광역시,해운대구,40-49세,55680
2025,11,부산광역시,해운대구,50-59세,65949
2025,11,부산광역시,해운대구,60세이상,118833
2025,11,서울특별시,강남구,18-29세,75934
2025,11,서울특별시,강남구,30-39세,80672
2025,11,서울특별시,강남구,40-49세,100102
2025,11,서울특별시,강남구,50-59세,88510
2025,11,서울특별시,강남구,60세이상,127339
2025,11,서울특별시,강동구,18-29세,64128
2025,11,서울특별시,강동구,30-39세,77423
2025,11,서울특별시,강동구,40-49세,81191
2025,11,서울특별시,강동구,50-59세,75257
2025,11,서울특별시,강동구,60세이상,133537
2025,11,서울특별시,강북구,18-29세,38676
2025,11,서울특별시,강북구,30-39세,34361
2025,11,서울특별시,강북구,40-49세,36351
2025,11,서울특별시,강북구,50-59세,48624
2025,11,서울특별시,강북구,60세이상,97890
2025,11,서울특별시,강서구,18-29세,80399
2025,11,서울특별시,강서구,30-39세,96120
2025,11,서울특별시,강서구,40-49세,82007
2025,11,서울특별시,강서구,50-59세,81406
2025,11,서울특별시,강서구,60세이상,151532
2025,11,서울특별시,관악구,18-29세,107926
2025,11,서울특별시,관악구,30-39세,93752
2025,11,서울특별시,관악구,40-49세,58055
2025,11,서울특별시,관악구,50-59세,64560
2025,11,서울특별시,관악구,60세이상,122157
2025,11,서울특별시,광진구,18-29세,60397
2025,11,서울특별시,광진구,30-39세,56813
2025,11,서울특별시,광진구,40-49세,46073
2025,11,서울특별시,광진구,50-59세,51201
2025,11,서울특별시,광진구,60세이상,85830
2025,11,서울특별시,구로구,18-29세,51992
2025,11,서울특별시,구로구,30-39세,61343
2025,11,서울특별시,구로구,40-49세,55156
2025,11,서울특별시,구로구,50-59세,60148
2025,11,서울특별시,구로구,60세이상,114842
2025,11,서울특별시,금천구,18-29세,34694
2025,11,서울특별시,금천구,30-39세,39589
2025,11,서울특별시,금천구,40-49세,27665
2025,11,서울특별시,금천구,50-59세,35201
2025,11,서울특별시,금천구,60세이상,68651
2025,11,서울특별시,노원구,18-29세,71940
2025,11,서울특별시,노원구,30-39세,61061
2025,11,서울특별시,노원구,40-49세,69248
2025,11,서울특별시,노원구,50-59세,84180
2025,11,서울특별시,노원구,60세이상,141229
2025,11,서울특별시,도봉구,18-29세,38313
2025,11,서울특별시,도봉구,30-39세,37316
2025,11,서울특별시,도봉구,40-49세,39763
2025,11,서울특별시,도봉구,50-59세,52192
2025,11,서울특별시,도봉구,60세이상,104294
2025,11,서울특별시,동대문구,18-29세,60524
2025,11,서울특별시,동대문구,30-39세,53051
2025,11,서울특별시,동대문구,40-49세,47466
2025,11,서울특별시,동대문구,50-59세,52110
2025,11,서울특별시,동대문구,60세이상,96536
2025,11,서울특별시,동작구,18-29세,66098
2025,11,서울특별시,동작구,30-39세,61423
2025,11,서울특별시,동작구,40-49세,51331
2025,11,서울특별시,동작구,50-59세,56365
2025,11,서울특별시,동작구,60세이상,100821
2025,11,서울특별시,마포구,18-29세,60579
2025,11,서울특별시,마포구,30-39세,64729
2025,11,서울특별시,마포구,40-49세,54613
2025,11,서울특별시,마포구,50-59세,55771
2025,11,서울특별시,마포구,60세이상,84007
2025,11,서울특별시,서대문구,18-29세,50115
2025,11,서울특별시,서대문구,30-39세,44947
2025,11,서울특별시,서대문구,40-49세,42218
2025,11,서울특별시,서대문구,50-59세,47762
2025,11,서울특별시,서대문구,60세이상,83370
2025,11,서울특별시,서초구,18-29세,57046
2025,11,서울특별시,서초구,30-39세,57612
2025,11,서울특별시,서초구,40-49세,71126
2025,11,서울특별시,서초구,50-59세,68013
2025,11,서울특별시,서초구,60세이상,96726
2025,11,서울특별시,성동구,18-29세,42215
2025,11,서울특별시,성동구,30-39세,48097
2025,11,서울특별시,성동구,40-49세,39596
2025,11,서울특별시,성동구,50-59세,42833
2025,11,서울특별시,성동구,60세이상,73088
2025,11,서울특별시,성북구,18-29세,70996
2025,11,서울특별시,성북구,30-39세,56940
2025,11,서울특별시,성북구,40-49세,60028
2025,11,서울특별시,성북구,50-59세,70871
2025,11,서울특별시,성북구,60세이상,117049
2025,11,서울특별시,송파구,18-29세,87717
2025,11,서울특별시,송파구,30-39세,105968
2025,11,서울특별시,송파구,40-49세,103827
2025,11,서울특별시,송파구,50-59세,98276
2025,11,서울특별시,송파구,60세이상,163081
2025,11,서울특별시,양천구,18-29세,56213
2025,11,서울특별시,양천구,30-39세,51836
2025,11,서울특별시,양천구,40-49세,69561
2025,11,서울특별시,양천구,50-59세,72198
2025,11,서울특별시,양천구,60세이상,116036
2025,11,서울특별시,영등포구,18-29세,57693
2025,11,서울특별시,영등포구,30-39세,74017
2025,11,서울특별시,영등포구,40-49세,52283
2025,11,서울특별시,영등포구,50-59세,53943
2025,11,서울특별시,영등포구,60세이상,96190
2025,11,서울특별시,용산구,18-29세,29557
2025,11,서울특별시,용산구,30-39세,37227
2025,11,서울특별시,용산구,40-49세,29095
2025,11,서울특별시,용산구,50-59세,31927
2025,11,서울특별시,용산구,60세이상,54667
2025,11,서울특별시,은평구,18-29세,63902
2025,11,서울특별시,은평구,30-39세,66700
2025,11,서울특별시,은평구,40-49세,64972
2025,11,서울특별시,은평구,50-59세,76687
2025,11,서울특별시,은평구,60세이상,136986
2025,11,서울특별시,종로구,18-29세,22541
2025,11,서울특별시,종로구,30-39세,19866
2025,11,서울특별시,종로구,40-49세,18257
2025,11,서울특별시,종로구,50-59세,22843
2025,11,서울특별시,종로구,60세이상,41586
2025,11,서울특별시,중구,18-29세,17238
2025,11,서울특별시,중구,30-39세,21244
2025,11,서울특별시,중구,40-49세,16179
2025,11,서울특별시,중구,50-59세,17890
2025,11,서울특별시,중구,60세이상,36159
2025,11,서울특별시,중랑구,18-29세,50186
2025,11,서울특별시,중랑구,30-39세,58665
2025,11,서울특별시,중랑구,40-49세,50966
2025,11,서울특별시,중랑구,50-59세,61885
2025,11,서울특별시,중랑구,60세이상,120517
2025,11,세종특별자치시,세종특별자치시,18-29세,45861
2025,11,세종특별자치시,세종특별자치시,30-39세,58038
2025,11,세종특별자치시,세종특별자치시,40-49세,76637
2025,11,세종특별자치시,세종특별자치시,50-59세,59065
2025,11,세종특별자치시,세종특별자치시,60세이상,69153
2025,11,울산광역시,남구,18-29세,40245
2025,11,울산광역시,남구,30-39세,41709
2025,11,울산광역시,남구,40-49세,44644
2025,11,울산광역시,남구,50-59세,56385
2025,11,울산광역시,남구,60세이상,81129
2025,11,울산광역시,동구,18-29세,17491
2025,11,울산광역시,동구,30-39세,17264
2025,11,울산광역시,동구,40-49세,26128
2025,11,울산광역시,동구,50-59세,24315
2025,11,울산광역시,동구,60세이상,41759
2025,11,울산광역시,북구,18-29세,26072
2025,11,울산광역시,북구,30-39세,29443
2025,11,울산광역시,북구,40-49세,37912
2025,11,울산광역시,북구,50-59세,38254
2025,11,울산광역시,북구,60세이상,45303
2025,11,울산광역시,울주군,18-29세,25966
2025,11,울산광역시,울주군,30-39세,23717
2025,11,울산광역시,울주군,40-49세,31008
2025,11,울산광역시,울주군,50-59세,43341
2025,11,울산광역시,울주군,60세이상,66782
2025,11,울산광역시,중구,18-29세,22806
2025,11,울산광역시,중구,30-39세,24566
2025,11,울산광역시,중구,40-49세,29796
2025,11,울산광역시,중구,50-59세,36584
2025,11,울산광역시,중구,60세이상,63461
2025,11,인천광역시,강화군,18-29세,5039
2025,11,인천광역시,강화군,30-39세,4856
2025,11,인천광역시,강화군,40-49세,6921
2025,11,인천광역시,강화군,50-59세,10778
2025,11,인천광역시,강화군,60세이상,36145
2025,11,인천광역시,계양구,18-29세,36641
2025,11,인천광역시,계양구,30-39세,37146
2025,11,인천광역시,계양구,40-49세,37490
2025,11,인천광역시,계양구,50-59세,52699
2025,11,인천광역시,계양구,60세이상,85222
2025,11,인천광역시,남동구,18-29세,63150
2025,11,인천광역시,남동구,30-39세,60694
2025,11,인천광역시,남동구,40-49세,73324
2025,11,인천광역시,남동구,50-59세,84609
2025,11,인천광역시,남동구,60세이상,139229
2025,11,인천광역시,동구,18-29세,6233
2025,11,인천광역시,동구,30-39세,6170
2025,11,인천광역시,동구,40-49세,7972
2025,11,인천광역시,동구,50-59세,9581
2025,11,인천광역시,동구,60세이상,21041
2025,11,인천광역시,미추홀구,18-29세,56447
2025,11,인천광역시,미추홀구,30-39세,58643
2025,11,인천광역시,미추홀구,40-49세,62693
2025,11,인천광역시,미추홀구,50-59세,68834
2025,11,인천광역시,미추홀구,60세이상,122622
2025,11,인천광역시,부평구,18-29세,63338
2025,11,인천광역시,부평구,30-39세,74010
2025,11,인천광역시,부평구,40-49세,70761
2025,11,인천광역시,부평구,50-59세,83921
2025,11,인천광역시,부평구,60세이상,142480
2025,11,인천광역시,서구,18-29세,82295
2025,11,인천광역시,서구,30-39세,101527
2025,11,인천광역시,서구,40-49세,113047
2025,11,인천광역시,서구,50-59세,107315
2025,11,인천광역시,서구,60세이상,140585
2025,11,인천광역시,연수구,18-29세,54663
2025,11,인천광역시,연수구,30-39세,56959
2025,11,인천광역시,연수구,40-49세,71099
2025,11,인천광역시,연수구,50-59세,68164
2025,11,인천광역시,연수구,60세이상,87045
2025,11,인천광역시,옹진군,18-29세,2393
2025,11,인천광역시,옹진군,30-39세,1638
2025,11,인천광역시,옹진군,40-49세,1919
2025,11,인천광역시,옹진군,50-59세,3112
2025,11,인천광역시,옹진군,60세이상,9379
2025,11,인천광역시,중구,18-29세,24698
2025,11,인천광역시,중구,30-39세,29141
2025,11,인천광역시,중구,40-49세,29459
2025,11,인천광역시,중구,50-59세,26942
2025,11,인천광역시,중구,60세이상,39866
2025,11,전라남도,강진군,18-29세,2572
2025,11,전라남도,강진군,30-39세,2136
2025,11,전라남도,강진군,40-49세,2973
2025,11,전라남도,강진군,50-59세,4967
2025,11,전라남도,강진군,60세이상,16153
2025,11,전라남도,고흥군,18-29세,3811
2025,11,전라남도,고흥군,30-39세,3047
2025,11,전라남도,고흥군,40-49세,4980
2025,11,전라남도,고흥군,50-59세,9039
2025,11,전라남도,고흥군,60세이상,34333
2025,11,전라남도,곡성군,18-29세,2129
2025,11,전라남도,곡성군,30-39세,1687
2025,11,전라남도,곡성군,40-49세,2336
2025,11,전라남도,곡성군,50-59세,4487
2025,11,전라남도,곡성군,60세이상,14075
2025,11,전라남도,광양시,18-29세,19163
2025,11,전라남도,광양시,30-39세,19892
2025,11,전라남도,광양시,40-49세,22555
2025,11,전라남도,광양시,50-59세,29841
2025,11,전라남도,광양시,60세이상,40037
2025,11,전라남도,구례군,18-29세,1816
2025,11,전라남도,구례군,30-39세,1261
2025,11,전라남도,구례군,40-49세,2160
2025,11,전라남도,구례군,50-59세,4107
2025,11,전라남도,구례군,60세이상,12517
2025,11,전라남도,나주시,18-29세,12021
2025,11,전라남도,나주시,30-39세,14491
2025,11,전라남도,나주시,40-49세,16588
2025,11,전라남도,나주시,50-59세,17485
2025,11,전라남도,나주시,60세이상,39378
2025,11,전라남도,담양군,18-29세,3770
2025,11,전라남도,담양군,30-39세,3166
2025,11,전라남도,담양군,40-49세,4343
2025,11,전라남도,담양군,50-59세,7556
2025,11,전라남도,담양군,60세이상,21371
2025,11,전라남도,목포시,18-29세,25530
2025,11,전라남도,목포시,30-39세,19586
2025,11,전라남도,목포시,40-49세,31028
2025,11,전라남도,목포시,50-59세,36309
2025,11,전라남도,목포시,60세이상,62547
2025,11,전라남도,무안군,18-29세,11278
2025,11,전라남도,무안군,30-39세,11324
2025,11,전라남도,무안군,40-49세,15197
2025,11,전라남도,무안군,50-59세,14296
2025,11,전라남도,무안군,60세이상,27073
2025,11,전라남도,보성군,18-29세,2600
2025,11,전라남도,보성군,30-39세,1956
2025,11,전라남도,보성군,40-49세,3174
2025,11,전라남도,보성군,50-59세,5722
2025,11,전라남도,보성군,60세이상,20360
2025,11,전라남도,순천시,18-29세,35884
2025,11,전라남도,순천시,30-39세,32677
2025,11,전라남도,순천시,40-49세,38732
2025,11,전라남도,순천시,50-59세,48156
2025,11,전라남도,순천시,60세이상,79797
2025,11,전라남도,신안군,18-29세,3366
2025,11,전라남도,신안군,30-39세,2454
2025,11,전라남도,신안군,40-49세,4300
2025,11,전라남도,신안군,50-59세,7272
2025,11,전라남도,신안군,60세이상,20727
2025,11,전라남도,여수시,18-29세,30800
2025,11,전라남도,여수시,30-39세,27239
2025,11,전라남도,여수시,40-49세,36021
2025,11,전라남도,여수시,50-59세,45907
2025,11,전라남도,여수시,60세이상,89988
2025,11,전라남도,영광군,18-29세,5357
2025,11,전라남도,영광군,30-39세,4970
2025,11,전라남도,영광군,40-49세,5990
2025,11,전라남도,영광군,50-59세,8600
2025,11,전라남도,영광군,60세이상,22053
2025,11,전라남도,영암군,18-29세,4814
2025,11,전라남도,영암군,30-39세,3680
2025,11,전라남도,영암군,40-49세,6249
2025,11,전라남도,영암군,50-59세,9127
2025,11,전라남도,영암군,60세이상,21164
2025,11,전라남도,완도군,18-29세,3401
2025,11,전라남도,완도군,30-39세,2764
2025,11,전라남도,완도군,40-49세,5107
2025,11,전라남도,완도군,50-59세,7190
2025,11,전라남도,완도군,60세이상,21643
2025,11,전라남도,장성군,18-29세,4013
2025,11,전라남도,장성군,30-39세,3391
2025,11,전라남도,장성군,40-49세,4579
2025,11,전라남도,장성군,50-59세,7330
2025,11,전라남도,장성군,60세이상,19288
2025,11,전라남도,장흥군,18-29세,2765
2025,11,전라남도,장흥군,30-39세,2216
2025,11,전라남도,장흥군,40-49세,3305
2025,11,전라남도,장흥군,50-59세,5566
2025,11,전라남도,장흥군,60세이상,17242
2025,11,전라남도,진도군,18-29세,2347
2025,11,전라남도,진도군,30-39세,1791
2025,11,전라남도,진도군,40-49세,2787
2025,11,전라남도,진도군,50-59세,4578
2025,11,전라남도,진도군,60세이상,13889
2025,11,전라남도,함평군,18-29세,2200
2025,11,전라남도,함평군,30-39세,1763
2025,11,전라남도,함평군,40-49세,2622
2025,11,전라남도,함평군,50-59세,4930
2025,11,전라남도,함평군,60세이상,15723
2025,11,전라남도,해남군,18-29세,5129
2025,11,전라남도,해남군,30-39세,3939
2025,11,전라남도,해남군,40-49세,6322
2025,11,전라남도,해남군,50-59세,10310
2025,11,전라남도,해남군,60세이상,30583
2025,11,전라남도,화순군,18-29세,6716
2025,11,전라남도,화순군,30-39세,4746
2025,11,전라남도,화순군,40-49세,6335
2025,11,전라남도,화순군,50-59세,10939
2025,11,전라남도,화순군,60세이상,25451
2025,11,전북특별자치도,고창군,18-29세,3897
2025,11,전북특별자치도,고창군,30-39세,3182
2025,11,전북특별자치도,고창군,40-49세,4818
2025,11,전북특별자치도,고창군,50-59세,8126
2025,11,전북특별자치도,고창군,60세이상,25599
2025,11,전북특별자치도,군산시,18-29세,29151
2025,11,전북특별자치도,군산시,30-39세,25947
2025,11,전북특별자치도,군산시,40-49세,38035
2025,11,전북특별자치도,군산시,50-59세,45687
2025,11,전북특별자치도,군산시,60세이상,83341
2025,11,전북특별자치도,김제시,18-29세,7607
2025,11,전북특별자치도,김제시,30-39세,6733
2025,11,전북특별자치도,김제시,40-49세,8736
2025,11,전북특별자치도,김제시,50-59세,13248
2025,11,전북특별자치도,김제시,60세이상,37446
2025,11,전북특별자치도,남원시,18-29세,6885
2025,11,전북특별자치도,남원시,30-39세,5413
2025,11,전북특별자치도,남원시,40-49세,8210
2025,11,전북특별자치도,남원시,50-59세,13335
2025,11,전북특별자치도,남원시,60세이상,32544
2025,11,전북특별자치도,무주군,18-29세,1827
2025,11,전북특별자치도,무주군,30-39세,1416
2025,11,전북특별자치도,무주군,40-49세,2216
2025,11,전북특별자치도,무주군,50-59세,3871
2025,11,전북특별자치도,무주군,60세이상,11462
2025,11,전북특별자치도,부안군,18-29세,3710
2025,11,전북특별자치도,부안군,30-39세,3007
2025,11,전북특별자치도,부안군,40-49세,4811
2025,11,전북특별자치도,부안군,50-59세,7867
2025,11,전북특별자치도,부안군,60세이상,23806
2025,11,전북특별자치도,순창군,18-29세,2542
2025,11,전북특별자치도,순창군,30-39세,1678
2025,11,전북특별자치도,순창군,40-49세,2816
2025,11,전북특별자치도,순창군,50-59세,4654
2025,11,전북특별자치도,순창군,60세이상,13302
2025,11,전북특별자치도,완주군,18-29세,10543
2025,11,전북특별자치도,완주군,30-39세,11317
2025,11,전북특별자치도,완주군,40-49세,13296
2025,11,전북특별자치도,완주군,50-59세,16925
2025,11,전북특별자치도,완주군,60세이상,35621
2025,11,전북특별자치도,익산시,18-29세,34319
2025,11,전북특별자치도,익산시,30-39세,27082
2025,11,전북특별자치도,익산시,40-49세,34552
2025,11,전북특별자치도,익산시,50-59세,47532
2025,11,전북특별자치도,익산시,60세이상,91549
2025,11,전북특별자치도,임실군,18-29세,1708
2025,11,전북특별자치도,임실군,30-39세,1619
2025,11,전북특별자치도,임실군,40-49세,2167
2025,11,전북특별자치도,임실군,50-59세,3986
2025,11,전북특별자치도,임실군,60세이상,13671
2025,11,전북특별자치도,장수군,18-29세,1544
2025,11,전북특별자치도,장수군,30-39세,1172
2025,11,전북특별자치도,장수군,40-49세,1947
2025,11,전북특별자치도,장수군,50-59세,3386
2025,11,전북특별자치도,장수군,60세이상,10567
2025,11,전북특별자치도,전주시,18-29세,90910
2025,11,전북특별자치도,전주시,30-39세,75123
2025,11,전북특별자치도,전주시,40-49세,92657
2025,11,전북특별자치도,전주시,50-59세,108145
2025,11,전북특별자치도,전주시,60세이상,169934
2025,11,전북특별자치도,정읍시,18-29세,9919
2025,11,전북특별자치도,정읍시,30-39세,7829
2025,11,전북특별자치도,정읍시,40-49세,11497
2025,11,전북특별자치도,정읍시,50-59세,17773
2025,11,전북특별자치도,정읍시,60세이상,43074
2025,11,전북특별자치도,진안군,18-29세,1883
2025,11,전북특별자치도,진안군,30-39세,1351
2025,11,전북특별자치도,진안군,40-49세,2056
2025,11,전북특별자치도,진안군,50-59세,4075
2025,11,전북특별자치도,진안군,60세이상,12899
2025,11,제주특별자치도,서귀포시,18-29세,18016
2025,11,제주특별자치도,서귀포시,30-39세,17241
2025,11,제주특별자치도,서귀포시,40-49세,26926
2025,11,제주특별자치도,서귀포시,50-59세,32712
2025,11,제주특별자치도,서귀포시,60세이상,59249
2025,11,제주특별자치도,제주시,18-29세,61389
2025,11,제주특별자치도,제주시,30-39세,59711
2025,11,제주특별자치도,제주시,40-49세,75652
2025,11,제주특별자치도,제주시,50-59세,86347
2025,11,제주특별자치도,제주시,60세이상,126273
2025,11,충청남도,계룡시,18-29세,5749
2025,11,충청남도,계룡시,30-39세,5249
2025,11,충청남도,계룡시,40-49세,7888
2025,11,충청남도,계룡시,50-59세,8316
2025,11,충청남도,계룡시,60세이상,10738
2025,11,충청남도,공주시,18-29세,12292
2025,11,충청남도,공주시,30-39세,8063
2025,11,충청남도,공주시,40-49세,11023
2025,11,충청남도,공주시,50-59세,16257
2025,11,충청남도,공주시,60세이상,43168
2025,11,충청남도,금산군,18-29세,4035
2025,11,충청남도,금산군,30-39세,2939
2025,11,충청남도,금산군,40-49세,4930
2025,11,충청남도,금산군,50-59세,8402
2025,11,충청남도,금산군,60세이상,24021
2025,11,충청남도,논산시,18-29세,10213
2025,11,충청남도,논산시,30-39세,9096
2025,11,충청남도,논산시,40-49세,12150
2025,11,충청남도,논산시,50-59세,17998
2025,11,충청남도,논산시,60세이상,46127
2025,11,충청남도,당진시,18-29세,17117
2025,11,충청남도,당진시,30-39세,20501
2025,11,충청남도,당진시,40-49세,27768
2025,11,충청남도,당진시,50-59세,28873
2025,11,충청남도,당진시,60세이상,52769
2025,11,충청남도,보령시,18-29세,8460
2025,11,충청남도,보령시,30-39세,7424
2025,11,충청남도,보령시,40-49세,11209
2025,11,충청남도,보령시,50-59세,15817
2025,11,충청남도,보령시,60세이상,39661
2025,11,충청남도,부여군,18-29세,4495
2025,11,충청남도,부여군,30-39세,3438
2025,11,충청남도,부여군,40-49세,5457
2025,11,충청남도,부여군,50-59세,9087
2025,11,충청남도,부여군,60세이상,31305
2025,11,충청남도,서산시,18-29세,18846
2025,11,충청남도,서산시,30-39세,19565
2025,11,충청남도,서산시,40-49세,25343
2025,11,충청남도,서산시,50-59세,29697
2025,11,충청남도,서산시,60세이상,54855
2025,11,충청남도,서천군,18-29세,3431
2025,11,충청남도,서천군,30-39세,2754
2025,11,충청남도,서천군,40-49세,4362
2025,11,충청남도,서천군,50-59세,7421
2025,11,충청남도,서천군,60세이상,25650
2025,11,충청남도,아산시,18-29세,45043
2025,11,충청남도,아산시,30-39세,52378
2025,11,충청남도,아산시,40-49세,64205
2025,11,충청남도,아산시,50-59세,55846
2025,11,충청남도,아산시,60세이상,79489
2025,11,충청남도,예산군,18-29세,6656
2025,11,충청남도,예산군,30-39세,6568
2025,11,충청남도,예산군,40-49세,8568
2025,11,충청남도,예산군,50-59세,12847
2025,11,충청남도,예산군,60세이상,36597
2025,11,충청남도,천안시,18-29세,99464
2025,11,충청남도,천안시,30-39세,98276
2025,11,충청남도,천안시,40-49세,109441
2025,11,충청남도,천안시,50-59세,111048
2025,11,충청남도,천안시,60세이상,147629
2025,11,충청남도,청양군,18-29세,2697
2025,11,충청남도,청양군,30-39세,1746
2025,11,충청남도,청양군,40-49세,2572
2025,11,충청남도,청양군,50-59세,4607
2025,11,충청남도,청양군,60세이상,15977
2025,11,충청남도,태안군,18-29세,4683
2025,11,충청남도,태안군,30-39세,3932
2025,11,충청남도,태안군,40-49세,6324
2025,11,충청남도,태안군,50-59세,9882
2025,11,충청남도,태안군,60세이상,29801
2025,11,충청남도,홍성군,18-29세,10126
2025,11,충청남도,홍성군,30-39세,10386
2025,11,충청남도,홍성군,40-49세,13210
2025,11,충청남도,홍성군,50-59세,16142
2025,11,충청남도,홍성군,60세이상,36898
2025,11,충청북도,괴산군,18-29세,2249
2025,11,충청북도,괴산군,30-39세,1892
2025,11,충청북도,괴산군,40-49세,2908
2025,11,충청북도,괴산군,50-59세,6069
2025,11,충청북도,괴산군,60세이상,20224
2025,11,충청북도,단양군,18-29세,1901
2025,11,충청북도,단양군,30-39세,1598
2025,11,충청북도,단양군,40-49세,2426
2025,11,충청북도,단양군,50-59세,4646
2025,11,충청북도,단양군,60세이상,14303
2025,11,충청북도,보은군,18-29세,2083
2025,11,충청북도,보은군,30-39세,1751
2025,11,충청북도,보은군,40-49세,2662
2025,11,충청북도,보은군,50-59세,4850
2025,11,충청북도,보은군,60세이상,16529
2025,11,충청북도,영동군,18-29세,3471
2025,11,충청북도,영동군,30-39세,2535
2025,11,충청북도,영동군,40-49세,3825
2025,11,충청북도,영동군,50-59세,7372
2025,11,충청북도,영동군,60세이상,22099
2025,11,충청북도,옥천군,18-29세,4177
2025,11,충청북도,옥천군,30-39세,3181
2025,11,충청북도,옥천군,40-49세,5152
2025,11,충청북도,옥천군,50-59세,8345
2025,11,충청북도,옥천군,60세이상,23152
2025,11,충청북도,음성군,18-29세,9553
2025,11,충청북도,음성군,30-39세,9480
2025,11,충청북도,음성군,40-49세,12150
2025,11,충청북도,음성군,50-59세,17581
2025,11,충청북도,음성군,60세이상,34926
2025,11,충청북도,제천시,18-29세,15456
2025,11,충청북도,제천시,30-39세,11305
2025,11,충청북도,제천시,40-49세,15259
2025,11,충청북도,제천시,50-59세,22514
2025,11,충청북도,제천시,60세이상,49260
2025,11,충청북도,증평군,18-29세,4322
2025,11,충청북도,증평군,30-39세,4573
2025,11,충청북도,증평군,40-49세,5270
2025,11,충청북도,증평군,50-59세,6302
2025,11,충청북도,증평군,60세이상,11554
2025,11,충청북도,진천군,18-29세,9004
2025,11,충청북도,진천군,30-39세,10721
2025,11,충청북도,진천군,40-49세,13922
2025,11,충청북도,진천군,50-59세,14633
2025,11,충청북도,진천군,60세이상,24827
2025,11,충청북도,청주시,18-29세,120059
2025,11,충청북도,청주시,30-39세,122852
2025,11,충청북도,청주시,40-49세,130851
2025,11,충청북도,청주시,50-59세,142820
2025,11,충청북도,청주시,60세이상,214729
2025,11,충청북도,충주시,18-29세,23854
2025,11,충청북도,충주시,30-39세,22596
2025,11,충청북도,충주시,40-49세,27409
2025,11,충청북도,충주시,50-59세,36164
2025,11,충청북도,충주시,60세이상,72108
2025,12,강원특별자치도,강릉시,18-29세,23727
2025,12,강원특별자치도,강릉시,30-39세,20541
2025,12,강원특별자치도,강릉시,40-49세,27149
2025,12,강원특별자치도,강릉시,50-59세,36413
2025,12,강원특별자치도,강릉시,60세이상,75174
2025,12,강원특별자치도,고성군,18-29세,2549
2025,12,강원특별자치도,고성군,30-39세,2368
2025,12,강원특별자치도,고성군,40-49세,2727
2025,12,강원특별자치도,고성군,50-59세,4487
2025,12,강원특별자치도,고성군,60세이상,12271
2025,12,강원특별자치도,동해시,18-29세,9195
2025,12,강원특별자치도,동해시,30-39세,8076
2025,12,강원특별자치도,동해시,40-49세,11893
2025,12,강원특별자치도,동해시,50-59세,15953
2025,12,강원특별자치도,동해시,60세이상,30268
2025,12,강원특별자치도,삼척시,18-29세,7076
2025,12,강원특별자치도,삼척시,30-39세,4674
2025,12,강원특별자치도,삼척시,40-49세,6864
2025,12,강원특별자치도,삼척시,50-59세,10538
2025,12,강원특별자치도,삼척시,60세이상,25317
2025,12,강원특별자치도,속초시,18-29세,8154
2025,12,강원특별자치도,속초시,30-39세,8627
2025,12,강원특별자치도,속초시,40-49세,10751
2025,12,강원특별자치도,속초시,50-59세,14438
2025,12,강원특별자치도,속초시,60세이상,28065
2025,12,강원특별자치도,양구군,18-29세,2519
2025,12,강원특별자치도,양구군,30-39세,2197
2025,12,강원특별자치도,양구군,40-49세,2252
2025,12,강원특별자치도,양구군,50-59세,3017
2025,12,강원특별자치도,양구군,60세이상,7765
2025,12,강원특별자치도,양양군,18-29세,2222
2025,12,강원특별자치도,양양군,30-39세,2025
2025,12,강원특별자치도,양양군,40-49세,3119
2025,12,강원특별자치도,양양군,50-59세,4644
2025,12,강원특별자치도,양양군,60세이상,12902
2025,12,강원특별자치도,영월군,18-29세,2970
2025,12,강원특별자치도,영월군,30-39세,2282
2025,12,강원특별자치도,영월군,40-49세,3589
2025,12,강원특별자치도,영월군,50-59세,6295
2025,12,강원특별자치도,영월군,60세이상,17891
2025,12,강원특별자치도,원주시,18-29세,45509
2025,12,강원특별자치도,원주시,30-39세,47028
2025,12,강원특별자치도,원주시,40-49세,53693
2025,12,강원특별자치도,원주시,50-59세,62335
2025,12,강원특별자치도,원주시,60세이상,103466
2025,12,강원특별자치도,인제군,18-29세,3798
2025,12,강원특별자치도,인제군,30-39세,3713
2025,12,강원특별자치도,인제군,40-49세,3686
2025,12,강원특별자치도,인제군,50-59세,4596
2025,12,강원특별자치도,인제군,60세이상,11439
2025,12,강원특별자치도,정선군,18-29세,2841
2025,12,강원특별자치도,정선군,30-39세,2277
2025,12,강원특별자치도,정선군,40-49세,3983
2025,12,강원특별자치도,정선군,50-59세,6563
2025,12,강원특별자치도,정선군,60세이상,16485
2025,12,강원특별자치도,철원군,18-29세,4753
2025,12,강원특별자치도,철원군,30-39세,4127
2025,12,강원특별자치도,철원군,40-49세,4431
2025,12,강원특별자치도,철원군,50-59세,6325
2025,12,강원특별자치도,철원군,60세이상,15727
2025,12,강원특별자치도,춘천시,18-29세,40146
2025,12,강원특별자치도,춘천시,30-39세,34885
